epi_week,date,state,newCases
108,2021-02-21,RJ,573
108,2021-02-21,RN,1293
108,2021-02-21,RO,513
108,2021-02-21,RR,212
108,2021-02-21,RS,1717
108,2021-02-21,SC,2539
108,2021-02-21,SE,427
108,2021-02-21,SP,4504
108,2021-02-21,TO,236
108,2021-02-22,AC,183
108,2021-02-22,AL,309
108,2021-02-22,AM,1161
108,2021-02-22,AP,360
108,2021-02-22,BA,2146
108,2021-02-22,CE,997
108,2021-02-22,DF,951
108,2021-02-22,ES,1073
108,2021-02-22,GO,2864
108,2021-02-22,MA,268
108,2021-02-22,MG,2062
108,2021-02-22,MS,1185
108,2021-02-22,MT,1058
108,2021-02-22,PA,1850
108,2021-02-22,PB,941
108,2021-02-22,PE,689
108,2021-02-22,PI,633
108,2021-02-22,PR,2099
108,2021-02-22,RJ,859
108,2021-02-22,RN,535
108,2021-02-22,RO,863
108,2021-02-22,RR,279
108,2021-02-22,RS,2029
108,2021-02-22,SC,2856
108,2021-02-22,SE,346
108,2021-02-22,SP,2550
108,2021-02-22,TO,684
108,2021-02-23,AC,622
108,2021-02-23,AL,545
108,2021-02-23,AM,2147
108,2021-02-23,AP,228
108,2021-02-23,BA,5025
108,2021-02-23,CE,2588
108,2021-02-23,DF,582
108,2021-02-23,ES,1371
108,2021-02-23,GO,2697
108,2021-02-23,MA,437
108,2021-02-23,MG,5386
108,2021-02-23,MS,1092
108,2021-02-23,MT,1743
108,2021-02-23,PA,1694
108,2021-02-23,PB,980
108,2021-02-23,PE,1724
108,2021-02-23,PI,677
108,2021-02-23,PR,6275
108,2021-02-23,RJ,409
108,2021-02-23,RN,973
108,2021-02-23,RO,1099
108,2021-02-23,RR,375
108,2021-02-23,RS,5777
108,2021-02-23,SC,6177
108,2021-02-23,SE,255
108,2021-02-23,SP,12077
108,2021-02-23,TO,609
108,2021-02-24,AC,290
108,2021-02-24,AL,399
108,2021-02-24,AM,1608
108,2021-02-24,AP,262
108,2021-02-24,BA,4398
108,2021-02-24,CE,2298
108,2021-02-24,DF,1361
108,2021-02-24,ES,1447
108,2021-02-24,GO,2707
108,2021-02-24,MA,655
108,2021-02-24,MG,5696
108,2021-02-24,MS,894
108,2021-02-24,MT,1850
108,2021-02-24,PA,1340
108,2021-02-24,PB,1320
108,2021-02-24,PE,1566
108,2021-02-24,PI,636
108,2021-02-24,PR,4467
108,2021-02-24,RJ,3908
108,2021-02-24,RN,1289
108,2021-02-24,RO,1243
108,2021-02-24,RR,451
108,2021-02-24,RS,7194
108,2021-02-24,SC,4878
108,2021-02-24,SE,450
108,2021-02-24,SP,12086
108,2021-02-24,TO,684
108,2021-02-25,AC,376
108,2021-02-25,AL,472
108,2021-02-25,AM,1420
108,2021-02-25,AP,194
108,2021-02-25,BA,4917
108,2021-02-25,CE,3579
108,2021-02-25,DF,1068
108,2021-02-25,ES,1413
108,2021-02-25,GO,2642
108,2021-02-25,MA,854
108,2021-02-25,MG,9043
108,2021-02-25,MS,914
108,2021-02-25,MT,1971
108,2021-02-25,PA,1859
108,2021-02-25,PB,1594
108,2021-02-25,PE,1202
108,2021-02-25,PI,857
108,2021-02-25,PR,5646
108,2021-02-25,RJ,1935
108,2021-02-25,RN,1544
108,2021-02-25,RO,999
108,2021-02-25,RR,358
108,2021-02-25,RS,5446
108,2021-02-25,SC,4754
108,2021-02-25,SE,560
108,2021-02-25,SP,11889
108,2021-02-25,TO,769
108,2021-02-26,AC,474
108,2021-02-26,AL,669
108,2021-02-26,AM,1572
108,2021-02-26,AP,217
108,2021-02-26,BA,4563
108,2021-02-26,CE,2413
108,2021-02-26,DF,1129
108,2021-02-26,ES,1183
108,2021-02-26,GO,4190
108,2021-02-26,MA,279
108,2021-02-26,MG,6728
108,2021-02-26,MS,928
108,2021-02-26,MT,1514
108,2021-02-26,PA,1428
108,2021-02-26,PB,1186
108,2021-02-26,PE,1723
108,2021-02-26,PI,765
108,2021-02-26,PR,4543
108,2021-02-26,RJ,424
108,2021-02-26,RN,0
108,2021-02-26,RO,951
108,2021-02-26,RR,495
108,2021-02-26,RS,7188
108,2021-02-26,SC,6050
108,2021-02-26,SE,405
108,2021-02-26,SP,11596
108,2021-02-26,TO,771
108,2021-02-27,AC,606
108,2021-02-27,AL,483
108,2021-02-27,AM,1688
108,2021-02-27,AP,226
108,2021-02-27,BA,6520
108,2021-02-27,CE,1817
108,2021-02-27,DF,704
108,2021-02-27,ES,1089
108,2021-02-27,GO,328
108,2021-02-27,MA,798
108,2021-02-27,MG,5654
108,2021-02-27,MS,542
108,2021-02-27,MT,552
108,2021-02-27,PA,727
108,2021-02-27,PB,1416
108,2021-02-27,PE,1455
108,2021-02-27,PI,401
108,2021-02-27,PR,5248
108,2021-02-27,RJ,2622
108,2021-02-27,RN,590
108,2021-02-27,RO,622
108,2021-02-27,RR,273
108,2021-02-27,RS,6977
108,2021-02-27,SC,5112
108,2021-02-27,SE,491
108,2021-02-27,SP,11142
108,2021-02-27,TO,330
109,2021-02-28,AC,197
109,2021-02-28,AL,680
109,2021-02-28,AM,489
109,2021-02-28,AP,158
109,2021-02-28,BA,3133
109,2021-02-28,CE,1912
109,2021-02-28,DF,1079
109,2021-02-28,ES,990
109,2021-02-28,GO,202
109,2021-02-28,MA,74
109,2021-02-28,MG,3821
109,2021-02-28,MS,453
109,2021-02-28,MT,359
109,2021-02-28,PA,768
109,2021-02-28,PB,1392
109,2021-02-28,PE,616
109,2021-02-28,PI,317
109,2021-02-28,PR,3688
109,2021-02-28,RJ,880
109,2021-02-28,RN,1801
109,2021-02-28,RO,773
109,2021-02-28,RR,77
109,2021-02-28,RS,1928
109,2021-02-28,SC,1792
109,2021-02-28,SE,878
109,2021-02-28,SP,4361
109,2021-02-28,TO,543
109,2021-03-01,AC,360
109,2021-03-01,AL,499
109,2021-03-01,AM,580
109,2021-03-01,AP,222
109,2021-03-01,BA,2020
109,2021-03-01,CE,1803
109,2021-03-01,DF,2142
109,2021-03-01,ES,1210
109,2021-03-01,GO,2736
109,2021-03-01,MA,325
109,2021-03-01,MG,4400
109,2021-03-01,MS,1124
109,2021-03-01,MT,1626
109,2021-03-01,PA,1202
109,2021-03-01,PB,1144
109,2021-03-01,PE,629
109,2021-03-01,PI,538
109,2021-03-01,PR,3204
109,2021-03-01,RJ,751
109,2021-03-01,RN,766
109,2021-03-01,RO,741
109,2021-03-01,RR,91
109,2021-03-01,RS,2748
109,2021-03-01,SC,4974
109,2021-03-01,SE,592
109,2021-03-01,SP,3071
109,2021-03-01,TO,874
109,2021-03-02,AC,187
109,2021-03-02,AL,456
109,2021-03-02,AM,1576
109,2021-03-02,AP,292
109,2021-03-02,BA,3397
109,2021-03-02,CE,1870
109,2021-03-02,DF,563
109,2021-03-02,ES,1086
109,2021-03-02,GO,3902
109,2021-03-02,MA,821
109,2021-03-02,MG,3975
109,2021-03-02,MS,1012
109,2021-03-02,MT,1244
109,2021-03-02,PA,1697
109,2021-03-02,PB,910
109,2021-03-02,PE,1330
109,2021-03-02,PI,1004
109,2021-03-02,PR,6174
109,2021-03-02,RJ,1825
109,2021-03-02,RN,1244
109,2021-03-02,RO,1675
109,2021-03-02,RR,395
109,2021-03-02,RS,6006
109,2021-03-02,SC,5814
109,2021-03-02,SE,364
109,2021-03-02,SP,10168
109,2021-03-02,TO,697
109,2021-03-03,AC,425
109,2021-03-03,AL,519
109,2021-03-03,AM,704
109,2021-03-03,AP,306
109,2021-03-03,BA,5329
109,2021-03-03,CE,3970
109,2021-03-03,DF,1520
109,2021-03-03,ES,1042
109,2021-03-03,GO,4025
109,2021-03-03,MA,579
109,2021-03-03,MG,6565
109,2021-03-03,MS,995
109,2021-03-03,MT,1923
109,2021-03-03,PA,1570
109,2021-03-03,PB,1118
109,2021-03-03,PE,1613
109,2021-03-03,PI,799
109,2021-03-03,PR,4699
109,2021-03-03,RJ,2180
109,2021-03-03,RN,870
109,2021-03-03,RO,1375
109,2021-03-03,RR,485
109,2021-03-03,RS,7831
109,2021-03-03,SC,7209
109,2021-03-03,SE,619
109,2021-03-03,SP,13749
109,2021-03-03,TO,874
109,2021-03-04,AC,378
109,2021-03-04,AL,577
109,2021-03-04,AM,924
109,2021-03-04,AP,325
109,2021-03-04,BA,5985
109,2021-03-04,CE,3769
109,2021-03-04,DF,1266
109,2021-03-04,ES,1685
109,2021-03-04,GO,3445
109,2021-03-04,MA,852
109,2021-03-04,MG,7890
109,2021-03-04,MS,771
109,2021-03-04,MT,2722
109,2021-03-04,PA,1347
109,2021-03-04,PB,1385
109,2021-03-04,PE,1685
109,2021-03-04,PI,958
109,2021-03-04,PR,5400
109,2021-03-04,RJ,1894
109,2021-03-04,RN,1673
109,2021-03-04,RO,1548
109,2021-03-04,RR,355
109,2021-03-04,RS,9940
109,2021-03-04,SC,5674
109,2021-03-04,SE,496
109,2021-03-04,SP,12236
109,2021-03-04,TO,816
109,2021-03-05,AC,616
109,2021-03-05,AL,623
109,2021-03-05,AM,2355
109,2021-03-05,AP,257
109,2021-03-05,BA,5607
109,2021-03-05,CE,3561
109,2021-03-05,DF,1500
109,2021-03-05,ES,1562
109,2021-03-05,GO,2181
109,2021-03-05,MA,597
109,2021-03-05,MG,7334
109,2021-03-05,MS,1190
109,2021-03-05,MT,1474
109,2021-03-05,PA,1261
109,2021-03-05,PB,864
109,2021-03-05,PE,1588
109,2021-03-05,PI,1232
109,2021-03-05,PR,5670
109,2021-03-05,RJ,2251
109,2021-03-05,RN,0
109,2021-03-05,RO,1360
109,2021-03-05,RR,293
109,2021-03-05,RS,9127
109,2021-03-05,SC,5853
109,2021-03-05,SE,549
109,2021-03-05,SP,13072
109,2021-03-05,TO,516
109,2021-03-06,AC,570
109,2021-03-06,AL,530
109,2021-03-06,AM,1383
109,2021-03-06,AP,310
109,2021-03-06,BA,4525
109,2021-03-06,CE,2737
109,2021-03-06,DF,1692
109,2021-03-06,ES,1324
109,2021-03-06,GO,76
109,2021-03-06,MA,720
109,2021-03-06,MG,7336
109,2021-03-06,MS,542
109,2021-03-06,MT,811
109,2021-03-06,PA,553
109,2021-03-06,PB,1440
109,2021-03-06,PE,1664
109,2021-03-06,PI,765
109,2021-03-06,PR,8598
109,2021-03-06,RJ,560
109,2021-03-06,RN,0
109,2021-03-06,RO,827
109,2021-03-06,RR,101
109,2021-03-06,RS,9599
109,2021-03-06,SC,5633
109,2021-03-06,SE,144
109,2021-03-06,SP,13763
109,2021-03-06,TO,698
110,2021-03-07,AC,218
110,2021-03-07,AL,617
110,2021-03-07,AM,493
110,2021-03-07,AP,203
110,2021-03-07,BA,3105
110,2021-03-07,CE,2392
110,2021-03-07,DF,874
110,2021-03-07,ES,673
110,2021-03-07,GO,908
110,2021-03-07,MA,288
110,2021-03-07,MG,6368
110,2021-03-07,MS,652
110,2021-03-07,MT,356
110,2021-03-07,PA,602
110,2021-03-07,PB,1218
110,2021-03-07,PE,300
110,2021-03-07,PI,284
110,2021-03-07,PR,45020
110,2021-03-07,RJ,1697
110,2021-03-07,RN,2636
110,2021-03-07,RO,704
110,2021-03-07,RR,23
110,2021-03-07,RS,2671
110,2021-03-07,SC,1741
110,2021-03-07,SE,1209
110,2021-03-07,SP,6051
110,2021-03-07,TO,381
110,2021-03-08,AC,368
110,2021-03-08,AL,541
110,2021-03-08,AM,461
110,2021-03-08,AP,301
110,2021-03-08,BA,1413
110,2021-03-08,CE,1929
110,2021-03-08,DF,2288
110,2021-03-08,ES,1331
110,2021-03-08,GO,3574
110,2021-03-08,MA,333
110,2021-03-08,MG,1999
110,2021-03-08,MS,888
110,2021-03-08,MT,2277
110,2021-03-08,PA,1288
110,2021-03-08,PB,1012
110,2021-03-08,PE,373
110,2021-03-08,PI,887
110,2021-03-08,PR,2026
110,2021-03-08,RJ,762
110,2021-03-08,RN,1187
110,2021-03-08,RO,1341
110,2021-03-08,RR,0
110,2021-03-08,RS,2559
110,2021-03-08,SC,1576
110,2021-03-08,SE,725
110,2021-03-08,SP,4224
110,2021-03-08,TO,905
110,2021-03-09,AC,65
110,2021-03-09,AL,652
110,2021-03-09,AM,1610
110,2021-03-09,AP,467
110,2021-03-09,BA,4650
110,2021-03-09,CE,2737
110,2021-03-09,DF,1008
110,2021-03-09,ES,1364
110,2021-03-09,GO,3176
110,2021-03-09,MA,547
110,2021-03-09,MG,3830
110,2021-03-09,MS,1237
110,2021-03-09,MT,1780
110,2021-03-09,PA,2120
110,2021-03-09,PB,1200
110,2021-03-09,PE,1319
110,2021-03-09,PI,1085
110,2021-03-09,PR,5400
110,2021-03-09,RJ,2172
110,2021-03-09,RN,1436
110,2021-03-09,RO,1141
110,2021-03-09,RR,53
110,2021-03-09,RS,11806
110,2021-03-09,SC,2986
110,2021-03-09,SE,382
110,2021-03-09,SP,16058
110,2021-03-09,TO,1004
110,2021-03-10,AC,400
110,2021-03-10,AL,580
110,2021-03-10,AM,1349
110,2021-03-10,AP,328
110,2021-03-10,BA,5499
110,2021-03-10,CE,3046
110,2021-03-10,DF,1551
110,2021-03-10,ES,1472
110,2021-03-10,GO,4320
110,2021-03-10,MA,965
110,2021-03-10,MG,10409
110,2021-03-10,MS,934
110,2021-03-10,MT,1843
110,2021-03-10,PA,2145
110,2021-03-10,PB,1365
110,2021-03-10,PE,1582
110,2021-03-10,PI,1090
110,2021-03-10,PR,8345
110,2021-03-10,RJ,2436
110,2021-03-10,RN,1466
110,2021-03-10,RO,1721
110,2021-03-10,RR,987
110,2021-03-10,RS,10403
110,2021-03-10,SC,-110
110,2021-03-10,SE,597
110,2021-03-10,SP,15541
110,2021-03-10,TO,1194
110,2021-03-11,AC,273
110,2021-03-11,AL,726
110,2021-03-11,AM,1240
110,2021-03-11,AP,421
110,2021-03-11,BA,4975
110,2021-03-11,CE,5457
110,2021-03-11,DF,1858
110,2021-03-11,ES,1882
110,2021-03-11,GO,4322
110,2021-03-11,MA,838
110,2021-03-11,MG,7745
110,2021-03-11,MS,1104
110,2021-03-11,MT,2092
110,2021-03-11,PA,1728
110,2021-03-11,PB,1483
110,2021-03-11,PE,1669
110,2021-03-11,PI,1409
110,2021-03-11,PR,4330
110,2021-03-11,RJ,2094
110,2021-03-11,RN,1251
110,2021-03-11,RO,1613
110,2021-03-11,RR,333
110,2021-03-11,RS,6847
110,2021-03-11,SC,5501
110,2021-03-11,SE,252
110,2021-03-11,SP,14505
110,2021-03-11,TO,1111
110,2021-03-12,AC,315
110,2021-03-12,AL,864
110,2021-03-12,AM,1247
110,2021-03-12,AP,384
110,2021-03-12,BA,5124
110,2021-03-12,CE,5749
110,2021-03-12,DF,1565
110,2021-03-12,ES,1510
110,2021-03-12,GO,2713
110,2021-03-12,MA,984
110,2021-03-12,MG,9912
110,2021-03-12,MS,1199
110,2021-03-12,MT,2050
110,2021-03-12,PA,1288
110,2021-03-12,PB,1365
110,2021-03-12,PE,1566
110,2021-03-12,PI,1133
110,2021-03-12,PR,5664
110,2021-03-12,RJ,2505
110,2021-03-12,RN,0
110,2021-03-12,RO,1227
110,2021-03-12,RR,330
110,2021-03-12,RS,10017
110,2021-03-12,SC,6653
110,2021-03-12,SE,195
110,2021-03-12,SP,15720
110,2021-03-12,TO,1185
110,2021-03-13,AC,623
110,2021-03-13,AL,712
110,2021-03-13,AM,1162
110,2021-03-13,AP,313
110,2021-03-13,BA,4482
110,2021-03-13,CE,4192
110,2021-03-13,DF,1660
110,2021-03-13,ES,1345
110,2021-03-13,GO,1801
110,2021-03-13,MA,848
110,2021-03-13,MG,7421
110,2021-03-13,MS,717
110,2021-03-13,MT,553
110,2021-03-13,PA,660
110,2021-03-13,PB,1694
110,2021-03-13,PE,1631
110,2021-03-13,PI,652
110,2021-03-13,PR,6229
110,2021-03-13,RJ,2281
110,2021-03-13,RN,0
110,2021-03-13,RO,701
110,2021-03-13,RR,195
110,2021-03-13,RS,9281
110,2021-03-13,SC,4460
110,2021-03-13,SE,716
110,2021-03-13,SP,15344
110,2021-03-13,TO,670
111,2021-03-14,AC,288
111,2021-03-14,AL,697
111,2021-03-14,AM,596
111,2021-03-14,AP,255
111,2021-03-14,BA,2916
111,2021-03-14,CE,1970
111,2021-03-14,DF,1699
111,2021-03-14,ES,974
111,2021-03-14,GO,1616
111,2021-03-14,MA,407
111,2021-03-14,MG,7490
111,2021-03-14,MS,536
111,2021-03-14,MT,464
111,2021-03-14,PA,832
111,2021-03-14,PB,1256
111,2021-03-14,PE,1104
111,2021-03-14,PI,257
111,2021-03-14,PR,3852
111,2021-03-14,RJ,268
111,2021-03-14,RN,538
111,2021-03-14,RO,692
111,2021-03-14,RR,89
111,2021-03-14,RS,3107
111,2021-03-14,SC,2401
111,2021-03-14,SE,549
111,2021-03-14,SP,7853
111,2021-03-14,TO,739
111,2021-03-15,AC,320
111,2021-03-15,AL,1048
111,2021-03-15,AM,541
111,2021-03-15,AP,316
111,2021-03-15,BA,1163
111,2021-03-15,CE,3285
111,2021-03-15,DF,2056
111,2021-03-15,ES,1779
111,2021-03-15,GO,4310
111,2021-03-15,MA,416
111,2021-03-15,MG,3215
111,2021-03-15,MS,1212
111,2021-03-15,MT,2541
111,2021-03-15,PA,1832
111,2021-03-15,PB,1025
111,2021-03-15,PE,921
111,2021-03-15,PI,796
111,2021-03-15,PR,2143
111,2021-03-15,RJ,1086
111,2021-03-15,RN,1038
111,2021-03-15,RO,1493
111,2021-03-15,RR,166
111,2021-03-15,RS,1978
111,2021-03-15,SC,2341
111,2021-03-15,SE,1057
111,2021-03-15,SP,5259
111,2021-03-15,TO,962
111,2021-03-16,AC,438
111,2021-03-16,AL,1154
111,2021-03-16,AM,1299
111,2021-03-16,AP,755
111,2021-03-16,BA,4608
111,2021-03-16,CE,6093
111,2021-03-16,DF,1429
111,2021-03-16,ES,2426
111,2021-03-16,GO,3703
111,2021-03-16,MA,669
111,2021-03-16,MG,6093
111,2021-03-16,MS,1447
111,2021-03-16,MT,2260
111,2021-03-16,PA,2424
111,2021-03-16,PB,804
111,2021-03-16,PE,2482
111,2021-03-16,PI,1063
111,2021-03-16,PR,5823
111,2021-03-16,RJ,1081
111,2021-03-16,RN,1016
111,2021-03-16,RO,1960
111,2021-03-16,RR,360
111,2021-03-16,RS,9331
111,2021-03-16,SC,7547
111,2021-03-16,SE,516
111,2021-03-16,SP,17684
111,2021-03-16,TO,1165
111,2021-03-17,AC,343
111,2021-03-17,AL,794
111,2021-03-17,AM,824
111,2021-03-17,AP,704
111,2021-03-17,BA,4749
111,2021-03-17,CE,3850
111,2021-03-17,DF,1321
111,2021-03-17,ES,2146
111,2021-03-17,GO,2867
111,2021-03-17,MA,1579
111,2021-03-17,MG,11045
111,2021-03-17,MS,1254
111,2021-03-17,MT,2103
111,2021-03-17,PA,2914
111,2021-03-17,PB,1194
111,2021-03-17,PE,2245
111,2021-03-17,PI,1155
111,2021-03-17,PR,5461
111,2021-03-17,RJ,4093
111,2021-03-17,RN,0
111,2021-03-17,RO,1624
111,2021-03-17,RR,301
111,2021-03-17,RS,9619
111,2021-03-17,SC,5764
111,2021-03-17,SE,1468
111,2021-03-17,SP,17942
111,2021-03-17,TO,1281
111,2021-03-18,AC,513
111,2021-03-18,AL,1074
111,2021-03-18,AM,962
111,2021-03-18,AP,775
111,2021-03-18,BA,4584
111,2021-03-18,CE,4303
111,2021-03-18,DF,1890
111,2021-03-18,ES,2261
111,2021-03-18,GO,3257
111,2021-03-18,MA,799
111,2021-03-18,MG,11372
111,2021-03-18,MS,1222
111,2021-03-18,MT,3409
111,2021-03-18,PA,2801
111,2021-03-18,PB,1403
111,2021-03-18,PE,2139
111,2021-03-18,PI,1270
111,2021-03-18,PR,6469
111,2021-03-18,RJ,2950
111,2021-03-18,RN,680
111,2021-03-18,RO,1203
111,2021-03-18,RR,349
111,2021-03-18,RS,7206
111,2021-03-18,SC,5440
111,2021-03-18,SE,810
111,2021-03-18,SP,17492
111,2021-03-18,TO,1285
111,2021-03-19,AC,644
111,2021-03-19,AL,977
111,2021-03-19,AM,1957
111,2021-03-19,AP,480
111,2021-03-19,BA,4448
111,2021-03-19,CE,4825
111,2021-03-19,DF,1507
111,2021-03-19,ES,2105
111,2021-03-19,GO,2168
111,2021-03-19,MA,834
111,2021-03-19,MG,10975
111,2021-03-19,MS,1108
111,2021-03-19,MT,1668
111,2021-03-19,PA,2627
111,2021-03-19,PB,1269
111,2021-03-19,PE,2211
111,2021-03-19,PI,1460
111,2021-03-19,PR,8146
111,2021-03-19,RJ,2354
111,2021-03-19,RN,0
111,2021-03-19,RO,1381
111,2021-03-19,RR,322
111,2021-03-19,RS,9186
111,2021-03-19,SC,4947
111,2021-03-19,SE,877
111,2021-03-19,SP,18673
111,2021-03-19,TO,941
111,2021-03-20,AC,397
111,2021-03-20,AL,1007
111,2021-03-20,AM,1025
111,2021-03-20,AP,438
111,2021-03-20,BA,4518
111,2021-03-20,CE,2981
111,2021-03-20,DF,1739
111,2021-03-20,ES,2281
111,2021-03-20,GO,575
111,2021-03-20,MA,1056
111,2021-03-20,MG,9890
111,2021-03-20,MS,1043
111,2021-03-20,MT,1778
111,2021-03-20,PA,922
111,2021-03-20,PB,1300
111,2021-03-20,PE,2107
111,2021-03-20,PI,941
111,2021-03-20,PR,4758
111,2021-03-20,RJ,944
111,2021-03-20,RN,0
111,2021-03-20,RO,948
111,2021-03-20,RR,200
111,2021-03-20,RS,8518
111,2021-03-20,SC,4189
111,2021-03-20,SE,1062
111,2021-03-20,SP,18028
111,2021-03-20,TO,654
112,2021-03-21,AC,171
112,2021-03-21,AL,1063
112,2021-03-21,AM,674
112,2021-03-21,AP,495
112,2021-03-21,BA,1698
112,2021-03-21,CE,1370
112,2021-03-21,DF,1080
112,2021-03-21,ES,1642
112,2021-03-21,GO,849
112,2021-03-21,MA,379
112,2021-03-21,MG,9593
112,2021-03-21,MS,663
112,2021-03-21,MT,624
112,2021-03-21,PA,605
112,2021-03-21,PB,818
112,2021-03-21,PE,1016
112,2021-03-21,PI,625
112,2021-03-21,PR,2146
112,2021-03-21,RJ,2763
112,2021-03-21,RN,2092
112,2021-03-21,RO,1140
112,2021-03-21,RR,95
112,2021-03-21,RS,2515
112,2021-03-21,SC,3103
112,2021-03-21,SE,1326
112,2021-03-21,SP,8265
112,2021-03-21,TO,631
112,2021-03-22,AC,513
112,2021-03-22,AL,423
112,2021-03-22,AM,460
112,2021-03-22,AP,452
112,2021-03-22,BA,1598
112,2021-03-22,CE,12619
112,2021-03-22,DF,1854
112,2021-03-22,ES,2312
112,2021-03-22,GO,3557
112,2021-03-22,MA,492
112,2021-03-22,MG,2739
112,2021-03-22,MS,1265
112,2021-03-22,MT,3123
112,2021-03-22,PA,2694
112,2021-03-22,PB,930
112,2021-03-22,PE,677
112,2021-03-22,PI,948
112,2021-03-22,PR,3224
112,2021-03-22,RJ,1469
112,2021-03-22,RN,1633
112,2021-03-22,RO,1020
112,2021-03-22,RR,217
112,2021-03-22,RS,1789
112,2021-03-22,SC,3353
112,2021-03-22,SE,701
112,2021-03-22,SP,4775
112,2021-03-22,TO,1126
112,2021-03-23,AC,331
112,2021-03-23,AL,540
112,2021-03-23,AM,1275
112,2021-03-23,AP,649
112,2021-03-23,BA,4061
112,2021-03-23,CE,151
112,2021-03-23,DF,1397
112,2021-03-23,ES,2136
112,2021-03-23,GO,5265
112,2021-03-23,MA,1011
112,2021-03-23,MG,3897
112,2021-03-23,MS,1616
112,2021-03-23,MT,2999
112,2021-03-23,PA,2830
112,2021-03-23,PB,1140
112,2021-03-23,PE,2172
112,2021-03-23,PI,1651
112,2021-03-23,PR,7344
112,2021-03-23,RJ,3201
112,2021-03-23,RN,1635
112,2021-03-23,RO,1445
112,2021-03-23,RR,291
112,2021-03-23,RS,8491
112,2021-03-23,SC,6757
112,2021-03-23,SE,1119
112,2021-03-23,SP,20942
112,2021-03-23,TO,842
112,2021-03-24,AC,454
112,2021-03-24,AL,574
112,2021-03-24,AM,1183
112,2021-03-24,AP,578
112,2021-03-24,BA,4830
112,2021-03-24,CE,3578
112,2021-03-24,DF,1195
112,2021-03-24,ES,2267
112,2021-03-24,GO,4762
112,2021-03-24,MA,1186
112,2021-03-24,MG,13796
112,2021-03-24,MS,1256
112,2021-03-24,MT,2118
112,2021-03-24,PA,2697
112,2021-03-24,PB,1154
112,2021-03-24,PE,2738
112,2021-03-24,PI,1149
112,2021-03-24,PR,5562
112,2021-03-24,RJ,2892
112,2021-03-24,RN,1057
112,2021-03-24,RO,1526
112,2021-03-24,RR,301
112,2021-03-24,RS,7540
112,2021-03-24,SC,4302
112,2021-03-24,SE,800
112,2021-03-24,SP,20395
112,2021-03-24,TO,1002
112,2021-03-25,AC,548
112,2021-03-25,AL,701
112,2021-03-25,AM,1165
112,2021-03-25,AP,596
112,2021-03-25,BA,4237
112,2021-03-25,CE,1808
112,2021-03-25,DF,1805
112,2021-03-25,ES,2492
112,2021-03-25,GO,4548
112,2021-03-25,MA,1210
112,2021-03-25,MG,13925
112,2021-03-25,MS,1527
112,2021-03-25,MT,2723
112,2021-03-25,PA,2858
112,2021-03-25,PB,1672
112,2021-03-25,PE,2786
112,2021-03-25,PI,1505
112,2021-03-25,PR,11331
112,2021-03-25,RJ,2980
112,2021-03-25,RN,2314
112,2021-03-25,RO,1170
112,2021-03-25,RR,249
112,2021-03-25,RS,6133
112,2021-03-25,SC,7486
112,2021-03-25,SE,922
112,2021-03-25,SP,18447
112,2021-03-25,TO,1108
112,2021-03-26,AC,485
112,2021-03-26,AL,669
112,2021-03-26,AM,1091
112,2021-03-26,AP,682
112,2021-03-26,BA,4738
112,2021-03-26,CE,0
112,2021-03-26,DF,2141
112,2021-03-26,ES,1726
112,2021-03-26,GO,3512
112,2021-03-26,MA,1035
112,2021-03-26,MG,14062
112,2021-03-26,MS,1507
112,2021-03-26,MT,2338
112,2021-03-26,PA,2455
112,2021-03-26,PB,1611
112,2021-03-26,PE,2227
112,2021-03-26,PI,1621
112,2021-03-26,PR,4699
112,2021-03-26,RJ,3179
112,2021-03-26,RN,0
112,2021-03-26,RO,1497
112,2021-03-26,RR,273
112,2021-03-26,RS,1103
112,2021-03-26,SC,4165
112,2021-03-26,SE,955
112,2021-03-26,SP,21489
112,2021-03-26,TO,1078
112,2021-03-27,AC,798
112,2021-03-27,AL,724
112,2021-03-27,AM,1112
112,2021-03-27,AP,433
112,2021-03-27,BA,3185
112,2021-03-27,CE,6249
112,2021-03-27,DF,1636
112,2021-03-27,ES,2327
112,2021-03-27,GO,645
112,2021-03-27,MA,639
112,2021-03-27,MG,11558
112,2021-03-27,MS,1280
112,2021-03-27,MT,1385
112,2021-03-27,PA,759
112,2021-03-27,PB,1410
112,2021-03-27,PE,2157
112,2021-03-27,PI,1232
112,2021-03-27,PR,5037
112,2021-03-27,RJ,2769
112,2021-03-27,RN,0
112,2021-03-27,RO,999
112,2021-03-27,RR,136
112,2021-03-27,RS,12122
112,2021-03-27,SC,3494
112,2021-03-27,SE,848
112,2021-03-27,SP,18124
112,2021-03-27,TO,634
113,2021-03-28,AC,167
113,2021-03-28,AL,734
113,2021-03-28,AM,474
113,2021-03-28,AP,249
113,2021-03-28,BA,2956
113,2021-03-28,CE,4380
113,2021-03-28,DF,1236
113,2021-03-28,ES,1550
113,2021-03-28,GO,734
113,2021-03-28,MA,237
113,2021-03-28,MG,7036
113,2021-03-28,MS,1137
113,2021-03-28,MT,754
113,2021-03-28,PA,620
113,2021-03-28,PB,1203
113,2021-03-28,PE,771
113,2021-03-28,PI,713
113,2021-03-28,PR,3150
113,2021-03-28,RJ,1986
113,2021-03-28,RN,1958
113,2021-03-28,RO,798
113,2021-03-28,RR,48
113,2021-03-28,RS,2233
113,2021-03-28,SC,1535
113,2021-03-28,SE,440
113,2021-03-28,SP,9602
113,2021-03-28,TO,254
